model_name,lang,S_full,S_partial,S_morph,I_add,S_full_mean,S_full_lo,S_full_hi,S_partial_mean,S_partial_lo,S_partial_hi,S_morph_mean,S_morph_lo,S_morph_hi,I_add_mean,I_add_lo,I_add_hi
bert-base-multilingual-cased,de_gsd,0.9534883720930233,0.813953488372093,0.5116279069767442,0.05789473684210527,0.9518651713075302,0.8666666666666666,1.0,0.8085926604949133,0.6451036866359448,0.9333333333333333,0.4971324947780643,0.2104714912280703,0.7142857142857143,0.05745877192982456,0.018421052631578946,0.09736842105263158
bert-base-multilingual-cased,en_ewt,0.95,0.6000000000000001,0.4125,0.07894736842105261,0.9493237828521324,0.8939242424242424,0.9891333567087424,0.5958394706875586,0.42424242424242425,0.7407407407407407,0.40631615649748887,0.17948717948717952,0.5806639159789947,0.07891666666666666,0.023684210526315783,0.13421052631578947
bert-base-multilingual-cased,es_ancora,0.9594594594594594,0.41891891891891886,0.47297297297297297,0.08947368421052632,0.9590355736495741,0.9047619047619048,1.0,0.41463201828421914,0.19115896358543413,0.5955530424631549,0.46587626739895904,0.2537313432835821,0.6419973544973545,0.08925526315789474,0.0394736842105263,0.1421052631578947
bert-base-multilingual-cased,ru_syntagrus,0.9558823529411765,0.5147058823529411,0.3823529411764706,0.06315789473684211,0.9554716610882448,0.8928571428571429,1.0,0.5119544194125638,0.2857142857142858,0.686059527941687,0.3762369376800822,0.13327868852459007,0.5714285714285714,0.0634078947368421,0.013157894736842101,0.11059210526315814
bert-base-multilingual-cased,tr_imst,1.0,0.8,0.6000000000000001,0.010526315789473684,1.0,1.0,1.0,0.7525923136936241,0.0,1.0,0.5114262263833836,-1.0,1.0,0.010827850877192981,-0.0026315789473684214,0.02368421052631579
bert-base-multilingual-cased,zh_gsd,0.945054945054945,0.5714285714285714,0.032967032967032954,0.005263157894736853,0.9447764083306526,0.8888888888888888,0.9891304347826086,0.5671718171602912,0.40475521669341896,0.7,0.02830553532847143,-0.2650793045600122,0.25894574175824175,0.006221052631578948,-0.060526315789473664,0.06848684210526343
